year,census,pop,cont_orig,cont_dest,site,treatment,block,plant_ID,sex,survival,longevity,basal_lvs,stem_lvs,total_lvs,bolt_ht,bolt_num,status,rep_spd,flwr_num,frt_num,frt_hadena,reproduced,smut,num_smutted_fl,leaf_herb,gen_ENMY,spec_ENMY
2007,2007winter,ROS,Europe,NorthAmerica,VA,FI,VA03,2675,M,A,7,0,1,1,64,2,B,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,657,F,A,7,0,4,4,57,2,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,1418,S,A,7,14,7,21,43,1,FL,1,NaN,NaN,NaN,NaN,S,4,0,0,1
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,357,NaN,A,5,14,NaN,14,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DCK,NorthAmerica,NorthAmerica,VA,FI,VA03,1279,F,A,7,6,0,6,44,1,FR,3,NaN,3,NaN,N,H,NaN,0,0,0
2007,2007winter,BER,Europe,NorthAmerica,VA,FI,VA03,741,F,A,7,24,0,24,42,1,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,FI,VA03,2483,M,A,6,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SG,Europe,NorthAmerica,VA,FI,VA03,1188,F,A,7,7,NaN,7,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,FI,VA03,1384,F,A,7,4,18,22,141,2,FR,1,NaN,3,NaN,N,H,NaN,1,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA03,133,F,A,5,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,BDA,Europe,NorthAmerica,VA,FI,VA03,1934,F,A,7,0,4,4,24,1,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA03,663,MF,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA03,2439,M,A,5,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,PJA,Europe,NorthAmerica,VA,FI,VA03,2754,M,A,7,7,4,11,8,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA03,2575,M,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PLZ,Europe,NorthAmerica,VA,FI,VA03,2162,M,A,7,0,NaN,0,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,MON,Europe,NorthAmerica,VA,FI,VA03,1425,M,A,7,6,3,9,95,3,FL,1,2,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,GAP,Europe,NorthAmerica,VA,FI,VA03,552,F,A,7,11,NaN,11,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA03,87,M,A,7,4,13,17,133,3,FL,1,4,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,1591,M,A,6,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,2646,M,A,7,6,NaN,6,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,BZE,Europe,NorthAmerica,VA,CN,VA04,1321,M,D,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,BDA,Europe,NorthAmerica,VA,CN,VA04,1532,M,A,7,6,18,24,97,3,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,CN,VA04,3003,F,A,7,10,28,38,144,3,FR,4,1,4,NaN,N,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,3195,M,A,7,20,10,30,224,4,FL,4,6,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,1588,M,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,CN,VA04,2236,F,A,7,8,8,16,78,2,FR,4,NaN,3,NaN,N,H,NaN,0,0,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,1866,F,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,764,M,A,7,6,6,12,148,4,FL,4,0,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,HNKS,NorthAmerica,NorthAmerica,VA,CN,VA04,3058,F,A,7,0,25,25,127,2,FR,1,NaN,8,NaN,N,H,NaN,0,0,0
2007,2007winter,LAU,Europe,NorthAmerica,VA,CN,VA04,2707,M,A,7,11,NaN,11,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA04,601,F,A,7,8,7,15,7,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PRG,Europe,NorthAmerica,VA,CN,VA04,231,M,A,7,12,NaN,12,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA04,554,F,A,7,10,63,73,116,3,FR,1,2,3,NaN,N,H,NaN,0,1,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,3180,F,A,7,22,23,45,108,2,FR,4,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,RUZ,Europe,NorthAmerica,VA,CN,VA04,602,F,A,7,0,4,4,101,1,FR,1,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,1090,F,A,7,2,1,3,63,1,FR,4,NaN,6,NaN,N,H,NaN,0,0,0
2007,2007winter,GODA,Europe,NorthAmerica,VA,CN,VA04,2177,F,A,7,12,17,29,109,3,FR,1,NaN,4,NaN,N,H,NaN,1,1,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,159,F,A,7,15,5,20,45,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA04,1094,M,A,5,0,1,1,46,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,CN,VA04,346,F,A,7,30,21,51,167,3,FR,4,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,CN,VA04,1194,F,A,7,32,6,38,93,1,FR,3,NaN,6,NaN,N,H,NaN,0,0,0
2007,2007winter,OSE1,Europe,NorthAmerica,VA,CN,VA04,689,F,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,RUZ,Europe,NorthAmerica,VA,CN,VA04,1170,F,A,7,0,23,23,192,3,FR,1,NaN,12,NaN,N,H,NaN,2,1,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,642,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,CN,VA04,1766,F,A,7,10,14,24,97,2,FR,4,NaN,6,NaN,N,H,NaN,0,0,0
2007,2007winter,ROS,Europe,NorthAmerica,VA,CN,VA04,270,MF,A,6,2,10,12,66,1,FR,4,NaN,1,NaN,NaN,H,NaN,3,1,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,381,F,A,7,4,24,28,67,2,FR,4,NaN,9,NaN,N,H,NaN,0,0,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,FI,VA04,738,M,A,7,14,12,26,133,3,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PLZ,Europe,NorthAmerica,VA,FI,VA04,1162,F,A,7,42,16,58,58,1,FR,4,NaN,6,NaN,N,H,NaN,0,0,0
2007,2007winter,KIS,Europe,NorthAmerica,VA,FI,VA04,2262,M,A,7,8,NaN,8,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,HNKS,NorthAmerica,NorthAmerica,VA,FI,VA04,3062,F,A,7,10,0,10,61,2,FR,1,NaN,5,NaN,N,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,291,M,A,7,12,NaN,12,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,PLZ,Europe,NorthAmerica,VA,FI,VA04,332,M,A,7,12,120,132,238,4,FL,4,3,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,729,M,A,7,0,6,6,13,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,CEG,Europe,NorthAmerica,VA,FI,VA04,2832,M,A,7,0,23,23,77,2,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,3033,F,A,7,34,86,120,218,3,FR,1,NaN,20,NaN,N,H,NaN,1,1,0
2007,2007winter,BER,Europe,NorthAmerica,VA,FI,VA04,1899,F,A,7,21,14,35,70,2,FR,1,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,RUZ,Europe,NorthAmerica,VA,FI,VA04,918,M,A,7,2,42,44,198,4,FL,1,6,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,1990,M,A,7,0,18,18,121,3,FL,1,2,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,FI,VA04,246,F,A,7,2,28,30,134,3,FR,1,NaN,9,NaN,N,H,NaN,0,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA04,2639,F,A,7,10,14,24,52,1,FR,1,NaN,4,NaN,N,H,NaN,2,1,0
2007,2007winter,FMN,NorthAmerica,NorthAmerica,VA,FI,VA04,2187,M,A,7,2,NaN,2,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,JNS,NorthAmerica,NorthAmerica,VA,FI,VA04,3032,M,A,7,29,NaN,29,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,LAU,Europe,NorthAmerica,VA,FI,VA04,2700,F,A,7,10,28,38,140,4,FR,1,1,19,NaN,N,H,NaN,1,1,0
2007,2007winter,CEG,Europe,NorthAmerica,VA,FI,VA04,2867,F,A,7,0,20,20,63,1,FR,1,NaN,5,NaN,N,H,NaN,1,1,0
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,FI,VA04,1886,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,CEG,Europe,NorthAmerica,VA,FI,VA04,2861,F,A,7,3,17,20,62,1,FR,1,NaN,5,NaN,N,H,NaN,1,0,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA04,1343,M,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,WHS,NorthAmerica,NorthAmerica,VA,FI,VA04,217,M,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,LAU,Europe,NorthAmerica,VA,FI,VA04,2688,M,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,ZAG,Europe,NorthAmerica,VA,FI,VA04,883,M,A,7,0,18,18,121,3,FL,1,5,NaN,NaN,NaN,H,NaN,1,2,0
2007,2007winter,JHN,NorthAmerica,NorthAmerica,VA,FI,VA04,1719,F,A,7,1,12,13,42,1,FR,1,NaN,1,NaN,N,H,NaN,1,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA04,1724,F,A,7,8,69,77,120,2,FR,1,NaN,4,NaN,N,H,NaN,1,1,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,CN,VA05,2559,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,CN,VA05,2337,F,A,7,4,NaN,4,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,CN,VA05,1079,M,A,7,4,0,4,12,1,B,4,NaN,NaN,NaN,NaN,H,NaN,0,1,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA05,2428,F,A,7,4,0,4,55,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA05,2668,F,A,7,2,0,2,61,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,CN,VA05,1921,M,A,7,2,5,7,49,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,BDA,Europe,NorthAmerica,VA,CN,VA05,1975,M,A,7,4,2,6,37,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,CN,VA05,2998,M,A,7,12,3,15,32,1,B,4,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,ROD,Europe,NorthAmerica,VA,CN,VA05,569,M,A,7,12,NaN,12,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,CN,VA05,80,M,A,6,4,0,4,73,2,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,CN,VA05,1180,M,A,7,2,5,7,49,2,B,1,NaN,NaN,NaN,NaN,H,NaN,2,0,0
2007,2007winter,KIS,Europe,NorthAmerica,VA,CN,VA05,1962,F,A,7,4,6,10,47,1,FR,1,NaN,1,NaN,N,H,NaN,2,1,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,CN,VA05,19,S,A,6,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,ZAG,Europe,NorthAmerica,VA,CN,VA05,1820,F,A,7,0,22,22,121,3,FL,1,1,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,MAI,Europe,NorthAmerica,VA,CN,VA05,2659,NaN,D,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,CN,VA05,1058,M,A,7,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,CN,VA05,505,M,A,7,6,4,10,44,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,CN,VA05,542,M,A,5,0,5,5,41,1,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,PJA,Europe,NorthAmerica,VA,CN,VA05,2742,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,CN,VA05,937,M,A,6,3,NaN,3,NaN,NaN,V,4,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,CN,VA05,1673,M,A,6,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,GAP,Europe,NorthAmerica,VA,CN,VA05,2047,F,A,7,13,NaN,13,NaN,NaN,V,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA05,2651,F,A,7,0,8,8,60,1,FR,3,NaN,3,NaN,N,H,NaN,2,1,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,CN,VA05,2655,F,A,7,10,22,32,44,1,FR,4,NaN,2,NaN,N,H,NaN,2,1,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,CN,VA05,2551,M,A,7,12,NaN,12,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,KIS,Europe,NorthAmerica,VA,CN,VA05,92,F,A,7,0,3,3,61,2,B,1,NaN,NaN,NaN,NaN,S,NaN,0,0,1
2007,2007winter,KIS,Europe,NorthAmerica,VA,CN,VA05,2360,F,A,7,4,2,6,103,3,FR,1,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,PJA,Europe,NorthAmerica,VA,CN,VA05,2751,F,A,7,6,6,12,36,2,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,FI,VA05,3009,F,A,7,14,24,38,59,2,B,4,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,FI,VA05,1684,F,A,7,28,18,46,55,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,FI,VA05,2508,F,A,7,0,6,6,17,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,FI,VA05,563,F,A,7,0,0,0,52,3,FR,1,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,FI,VA05,2985,M,A,7,0,3,3,40,1,B,4,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,FI,VA05,149,M,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,BZE,Europe,NorthAmerica,VA,FI,VA05,1040,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA05,1143,F,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,GAP,Europe,NorthAmerica,VA,FI,VA05,234,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,FI,VA05,1880,F,A,5,0,0,0,184,3,FR,1,NaN,23,NaN,N,H,NaN,0,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,FI,VA05,1804,F,A,7,0,4,4,40,1,FR,4,NaN,1,NaN,N,H,NaN,2,0,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,FI,VA05,1034,F,A,7,2,11,13,180,4,FR,1,1,17,NaN,N,H,NaN,0,0,0
2007,2007winter,HNKS,NorthAmerica,NorthAmerica,VA,FI,VA05,3063,F,A,5,0,NaN,0,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,VES,Europe,NorthAmerica,VA,FI,VA05,1209,F,A,7,0,42,42,81,4,FR,1,1,5,NaN,N,H,NaN,0,0,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,FI,VA05,2486,M,A,6,4,10,14,55,2,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,FI,VA05,2401,F,A,7,0,21,21,83,3,FR,4,NaN,1,NaN,N,H,NaN,0,0,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,FI,VA05,1744,M,A,7,2,15,17,86,3,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,DK7,Europe,NorthAmerica,VA,FI,VA05,3015,M,A,7,26,8,34,52,1,B,1,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,UNILL,Europe,NorthAmerica,VA,FI,VA05,2827,M,A,7,10,11,21,51,2,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,SCR,NorthAmerica,NorthAmerica,VA,FI,VA05,1816,F,A,7,0,8,8,59,3,FR,1,1,3,NaN,N,H,NaN,0,0,0
2007,2007winter,BER,Europe,NorthAmerica,VA,FI,VA05,1557,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,FI,VA05,2250,M,A,7,8,NaN,8,NaN,NaN,V,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,KBS,NorthAmerica,NorthAmerica,VA,FI,VA05,1005,M,A,7,32,16,48,69,3,B,1,NaN,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,FI,VA05,78,F,A,6,17,22,39,98,4,FR,1,NaN,9,NaN,N,H,NaN,0,0,0
2007,2007winter,PRG,Europe,NorthAmerica,VA,FI,VA05,2161,M,A,7,3,17,20,102,4,B,3,NaN,NaN,NaN,NaN,H,NaN,1,0,0
2007,2007winter,WEB,NorthAmerica,NorthAmerica,VA,FI,VA05,376,F,A,7,0,0,0,26,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,ZAG,Europe,NorthAmerica,VA,FI,VA05,1405,NaN,A,6,0,3,3,34,5,B,1,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,RUZ,Europe,NorthAmerica,VA,CN,VA06,2373,F,A,7,0,8,8,63,1,FR,1,NaN,2,NaN,N,H,NaN,1,0,0
2007,2007winter,DK5,Europe,NorthAmerica,VA,CN,VA06,26,F,A,7,8,50,58,187,4,FR,4,NaN,5,NaN,N,H,NaN,0,0,0
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,1267,M,A,7,12,0,12,149,3,FL,1,1,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,23S,NorthAmerica,NorthAmerica,VA,CN,VA06,1821,NaN,D,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,DK5,Europe,NorthAmerica,VA,CN,VA06,1404,NaN,D,4,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,CN,VA06,213,F,A,7,18,57,75,239,5,FR,4,NaN,13,NaN,N,H,NaN,1,1,0
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,473,F,A,7,2,8,10,183,3,FR,4,NaN,13,NaN,N,H,NaN,0,0,0
2007,2007winter,EGR,Europe,NorthAmerica,VA,CN,VA06,1216,M,A,7,0,0,0,58,1,FL,1,2,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,BDA,Europe,NorthAmerica,VA,CN,VA06,1341,F,A,7,18,6,24,187,4,FR,1,NaN,3,NaN,N,H,NaN,0,0,0
2007,2007winter,UNILL,Europe,NorthAmerica,VA,CN,VA06,2807,F,D,4,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,CDR,Europe,NorthAmerica,VA,CN,VA06,2652,F,A,7,12,NaN,12,NaN,NaN,V,4,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,23S,NorthAmerica,NorthAmerica,VA,CN,VA06,2179,M,A,6,6,16,22,123,3,FL,4,2,NaN,NaN,NaN,H,NaN,1,1,0
2007,2007winter,BDA,Europe,NorthAmerica,VA,CN,VA06,1824,NaN,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,1205,F,A,5,0,0,0,129,2,FR,4,NaN,5,NaN,N,H,NaN,0,0,0
2007,2007winter,ROD,Europe,NorthAmerica,VA,CN,VA06,635,NaN,D,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
2007,2007winter,23S,NorthAmerica,NorthAmerica,VA,CN,VA06,2507,F,A,7,8,42,50,310,3,FR,4,4,22,NaN,N,H,NaN,0,0,0
2007,2007winter,23S,NorthAmerica,NorthAmerica,VA,CN,VA06,2573,M,A,7,6,67,73,249,3,B,4,NaN,NaN,NaN,NaN,H,NaN,1,2,0
2007,2007winter,SVL1,Europe,NorthAmerica,VA,CN,VA06,1044,F,A,7,24,18,42,122,2,FR,1,NaN,5,NaN,N,H,NaN,1,2,0
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,2529,F,A,7,7,0,7,36,1,FR,1,NaN,2,NaN,N,H,NaN,1,0,0
2007,2007winter,23S,NorthAmerica,NorthAmerica,VA,CN,VA06,2502,M,A,7,14,89,103,228,3,B,1,NaN,NaN,NaN,NaN,H,NaN,0,0,0
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,1619,M,A,7,38,20,58,116,3,B,4,NaN,NaN,NaN,NaN,H,NaN,2,1,0
2007,2007winter,MLBS,NorthAmerica,NorthAmerica,VA,CN,VA06,2001,F,A,5,0,0,0,95,2,FR,4,NaN,4,NaN,N,H,NaN,0,0,0
2007,2007winter,CEG,Europe,NorthAmerica,VA,CN,VA06,2837,F,A,5,0,6,6,52,1,FR,1,NaN,2,NaN,N,H,NaN,0,0,0
2007,2007winter,NAS,NorthAmerica,NorthAmerica,VA,CN,VA06,1303,F,A,7,0,28,28,234,6,FR,1,2,8,NaN,N,H,NaN,0,0,0
2007,2007winter,MON,Europe,NorthAmerica,VA,CN,VA06,463,M,D,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN
